date,ppi,gdp_pct_change,int_3m,cons_conf,unm_rate
1995-04-01,73.865027822212,1.0021231015494347,6.736330000000001,99.69905,8.8
1995-05-01,74.1096138704991,1.0021231015494347,6.776160000000001,99.76116,8.7
1995-06-01,74.1911428176173,1.0021231015494347,6.71484,99.83727,8.7
1995-07-01,74.3541999187861,1.8353673581718466,6.876860000000001,99.89687,8.6
1995-08-01,74.5172578130226,1.8353673581718466,6.87568,99.93292,8.6
1995-09-01,74.5987867601409,1.8353673581718466,6.795389999999999,99.94233,8.6
1995-10-01,74.6803149141914,1.4947627390315743,6.817830000000001,99.92962,8.6
1995-11-01,74.5987867601409,1.4947627390315743,6.72088,99.90573,8.3
1995-12-01,75.2510159578838,1.4947627390315743,6.54985,99.89032,8.4
1996-01-01,75.6586599004074,1.656842221242849,6.44718,99.88934,8.3
1996-02-01,75.5000463576392,1.656842221242849,6.24554,99.91083,8.2
1996-03-01,75.6586599004074,1.656842221242849,6.139880000000001,99.93672,8.3
1996-04-01,75.9758869859436,2.1469248034394095,6.08452,99.95235,8.3
1996-05-01,75.9758869859436,2.1469248034394095,6.11651,99.93966,8.3
1996-06-01,75.5793531290233,2.1469248034394095,5.93477,99.92188,8.2
1996-07-01,75.262126043487,1.6468674150150076,5.82167,99.91997,8.1
1996-08-01,75.4207395862551,1.6468674150150076,5.836469999999999,99.94366,8.1
1996-09-01,75.7379666717914,1.6468674150150076,5.86365,99.98461,8.1
1996-10-01,75.8172734431755,1.1086850621107258,6.01953,100.0336,8.0
1996-11-01,75.6586599004074,1.1086850621107258,6.38579,100.0771,7.8
1996-12-01,75.4207395862551,1.1086850621107258,6.43164,100.1296,7.7
1997-01-01,75.5000463576392,0.12389174958380433,6.41491,100.2075,7.5
1997-02-01,75.1035125007188,0.12389174958380433,6.28848,100.3129,7.3
1997-03-01,74.8655921865666,0.12389174958380433,6.304130000000001,100.4279,7.2
1997-04-01,74.8655921865666,1.3959243648737463,6.45437,100.5439,7.2
1997-05-01,74.8655921865666,1.3959243648737463,6.53214,100.6459,7.2
1997-06-01,74.3897515582622,1.3959243648737463,6.664619999999999,100.7285,7.3
1997-07-01,74.1518312441099,3.1313824693429693,7.04144,100.7991,7.1
1997-08-01,74.231138015494,3.1313824693429693,7.24349,100.8716,6.8
1997-09-01,74.4690583296462,3.1313824693429693,7.296869999999998,100.9282,6.7
1997-10-01,74.3897515582622,-0.8702154584449562,7.35615,100.9517,6.6
1997-11-01,74.3104447868781,-0.8702154584449562,7.62617,100.9413,6.5
1997-12-01,74.0725244727259,-0.8702154584449562,7.7179,100.9199,6.4
1998-01-01,73.8346041585736,1.943051353255698,7.5854,100.8922,6.4
1998-02-01,73.5173770730374,1.943051353255698,7.543949999999999,100.8574,6.4
1998-03-01,73.3587635302692,1.943051353255698,7.56676,100.7839,6.3
1998-04-01,73.2794567588851,0.863155498093171,7.53533,100.6358,6.3
1998-05-01,73.2794567588851,0.863155498093171,7.4881,100.3984,6.3
1998-06-01,73.2001499875011,0.863155498093171,7.71396,100.0773,6.3
1998-07-01,73.120843216117,0.9992703995872265,7.806219999999999,99.71571,6.3
1998-08-01,73.0415364447329,0.9992703995872265,7.72824,99.39133,6.2
1998-09-01,72.8036161305807,0.9992703995872265,7.467679999999999,99.18082,6.2
1998-10-01,72.7243093591966,1.3338122605363933,7.2206100000000015,99.12332,6.2
1998-11-01,72.5656958164284,1.3338122605363933,6.974480000000001,99.2495,6.1
1998-12-01,72.2484687308921,1.3338122605363933,6.46034,99.52863,6.2
1999-01-01,72.1691619595081,0.7880993454167262,5.92171,99.92518,6.2
1999-02-01,72.3277755022762,0.7880993454167262,5.531969999999999,100.4043,6.2
1999-03-01,72.4070822736603,0.7880993454167262,5.42287,100.8907,6.2
1999-04-01,72.7243093591966,0.9773234389592877,5.31773,101.3081,6.1
1999-05-01,72.7243093591966,0.9773234389592877,5.34875,101.6303,6.0
1999-06-01,72.6450025878125,0.9773234389592877,5.22114,101.8477,6.0
1999-07-01,72.9622296733488,1.2383709230507245,5.16688,101.937,5.9
1999-08-01,73.120843216117,1.2383709230507245,5.25409,101.88,5.9
1999-09-01,73.3587635302692,1.2383709230507245,5.4107,101.7073,5.8
1999-10-01,73.4380703016533,2.1914802525955235,6.02564,101.4635,5.8
1999-11-01,73.4380703016533,2.1914802525955235,5.8725,101.2246,5.8
1999-12-01,73.6759906158055,2.1914802525955235,6.05531,101.0276,5.9
2000-01-01,73.7552973871896,1.858328626415351,6.13632,100.8743,5.8
2000-02-01,73.7552973871896,1.858328626415351,6.23781,100.7604,5.8
2000-03-01,73.8346041585736,1.858328626415351,6.22838,100.6829,5.7
2000-04-01,73.8346041585736,0.5916160188024433,6.296469999999999,100.6105,5.6
2000-05-01,73.8346041585736,0.5916160188024433,6.30356,100.5498,5.5
2000-06-01,74.4690583296462,0.5916160188024433,6.22682,100.4943,5.3
2000-07-01,74.6276718724144,0.8243403087077716,6.19247,100.4536,5.3
2000-08-01,74.3104447868781,0.8243403087077716,6.2175400000000005,100.4411,5.3
2000-09-01,74.6276718724144,0.8243403087077716,6.20569,100.4643,5.4
2000-10-01,75.0242057293348,0.7904437057796976,6.16274,100.5312,5.3
2000-11-01,75.1035125007188,0.7904437057796976,6.08629,100.6132,5.2
2000-12-01,74.7069786437985,0.7904437057796976,5.95539,100.6704,5.2
2001-01-01,73.9139109299577,1.6281250336797726,5.84578,100.6781,5.2
2001-02-01,73.5966838444214,1.6281250336797726,5.75655,100.6448,5.1
2001-03-01,73.8346041585736,1.6281250336797726,5.55126,100.5834,5.0
2001-04-01,74.0725244727259,1.3570693805697642,5.40449,100.5113,4.9
2001-05-01,74.4690583296462,1.3570693805697642,5.24858,100.4367,5.0
2001-06-01,74.5483651010303,1.3570693805697642,5.25854,100.3444,5.0
2001-07-01,74.3104447868781,0.5015206048938348,5.25436,100.227,5.1
2001-08-01,74.0725244727259,0.5015206048938348,4.996580000000001,100.1104,5.1
2001-09-01,74.0725244727259,0.5015206048938348,4.72946,100.0108,5.1
2001-10-01,73.7552973871896,0.06454612966138029,4.42821,99.9448,5.1
2001-11-01,73.120843216117,0.06454612966138029,3.99675,99.93617,5.2
2001-12-01,72.8829229019648,0.06454612966138029,4.0506,99.97735,5.2
2002-01-01,72.9622296733488,1.4336644101653473,4.04677,100.0656,5.1
2002-02-01,73.120843216117,1.4336644101653473,4.0526800000000005,100.1834,5.2
2002-03-01,73.3587635302692,1.4336644101653473,4.13055,100.3123,5.2
2002-04-01,73.8346041585736,1.0359470196864118,4.17319,100.4112,5.2
2002-05-01,73.9932177013418,1.0359470196864118,4.1537,100.4275,5.2
2002-06-01,73.8346041585736,1.0359470196864118,4.17758,100.3699,5.2
2002-07-01,73.8346041585736,1.2567847426196987,4.06054,100.2777,5.2
2002-08-01,73.7552973871896,1.2567847426196987,3.98654,100.1609,5.3
2002-09-01,73.9139109299577,1.2567847426196987,3.98872,100.0121,5.2
2002-10-01,74.0725244727259,1.663269057246941,3.96401,99.81544,5.2
2002-11-01,73.8346041585736,1.663269057246941,3.97142,99.56586,5.1
2002-12-01,73.9139109299577,1.663269057246941,4.01777,99.2779,5.0
2003-01-01,74.231138015494,1.0775557432932237,3.98263,99.00169,5.1
2003-02-01,74.6276718724144,1.0775557432932237,3.75425,98.81327,5.2
2003-03-01,75.3414328148711,1.0775557432932237,3.65503,98.74686,5.1
2003-04-01,74.8655921865666,1.7766720327820895,3.64598,98.79483,5.0
2003-05-01,74.3897515582622,1.7766720327820895,3.632519999999999,98.91172,4.9
2003-06-01,74.231138015494,1.7766720327820895,3.63966,99.06673,5.1
2003-07-01,74.3104447868781,1.4427316998351092,3.49022,99.22873,5.1
2003-08-01,74.5483651010303,1.4427316998351092,3.5224900000000003,99.3889,5.0
2003-09-01,74.4690583296462,1.4427316998351092,3.6967,99.55057,5.0
2003-10-01,74.3897515582622,0.9371170813606611,3.80338,99.71155,4.9
2003-11-01,74.4690583296462,0.9371170813606611,3.98043,99.87271,4.9
2003-12-01,74.5483651010303,0.9371170813606611,4.01864,100.0286,4.8
2004-01-01,74.6276718724144,0.7302504696696355,4.05531,100.1472,4.8
2004-02-01,74.6276718724144,0.7302504696696355,4.16654,100.2101,4.8
2004-03-01,74.9448989579507,0.7302504696696355,4.29673,100.2163,4.8
2004-04-01,75.3414328148711,2.154421924666483,4.39472,100.1771,4.8
2004-05-01,75.9758869859436,2.154421924666483,4.52872,100.1178,4.8
2004-06-01,76.1345005287118,2.154421924666483,4.78974,100.0623,4.8
2004-07-01,76.29311407148,0.5640944767265621,4.85702,100.031,4.7
2004-08-01,76.6103411570163,0.5640944767265621,4.96284,100.0443,4.7
2004-09-01,77.0068750139366,0.5640944767265621,4.9469,100.102,4.7
2004-10-01,77.7206359563933,2.0938382108132814,4.90071,100.1896,4.7
2004-11-01,77.7999427277774,2.0938382108132814,4.88359,100.2735,4.7
2004-12-01,77.403408870857,2.0938382108132814,4.87103,100.3286,4.7
2005-01-01,77.1654885567048,0.8031665854342895,4.87316,100.3477,4.8
2005-02-01,77.4827156422411,0.8031665854342895,4.89069,100.3291,4.7
2005-03-01,78.1171698133137,0.8031665854342895,4.98736,100.2833,4.7
2005-04-01,78.9895442985385,2.120707742619876,4.94336,100.2198,4.8
2005-05-01,78.7516239843863,2.120707742619876,4.89375,100.1523,4.8
2005-06-01,79.0688510699226,2.120707742619876,4.84144,100.1052,4.7
2005-07-01,79.7826120123793,1.0071996120416316,4.65794,100.087,4.7
2005-08-01,80.0205323265315,1.0071996120416316,4.59465,100.0899,4.7
2005-09-01,80.7342932689882,1.0071996120416316,4.59686,100.1161,4.9
