,infl_rate_diff,ridge,pca,lstm
0,-2.085262200699932e-06,-0.0025636943322001,0.0022363429174733,0.0022455354
1,0.0028797651276036,0.0025222558572717,0.0064129987036863,0.0035908893
2,-1.8605881939600007e-05,-0.002210960470179,-0.0044215101138954,0.0010015913
3,-0.0028755892600942,-0.0029292436105005,-0.003063723554619,0.001968436
4,-0.002855104952109,-0.0036875262762035,-0.0008291979131351,0.002897106
5,0.0057122478092519,0.0092066658089962,0.0069414107831858,-0.0027433038
6,-0.0014407640723429,0.0042772781583781,0.0011533965548736,0.00061273715
7,-0.0014265104970594,-0.0024380507947935,0.0004022338608956,-0.0008092341
8,-0.0014184397163119,-0.0029362901430834,-0.0012981423691253,0.005
9,0.0014164305949009,-0.0015397574929731,-0.0007183568091183,-0.005
10,-0.005659712065905,-0.0069435988416668,-0.0038677848115947,-0.0046990886
11,0.007084190561913,0.0040015391350437,-2.594205444813268e-05,0.0007549599
12,-8.047901107300064e-06,-0.0026478312897157,0.0031147387243102,0.005
13,0.0028168563243226,0.0030948420945451,0.0035267605654468,0.00096449256
14,-0.0014362343680569,-0.0093309319480398,-0.0051407257703717,0.0016167685
15,-0.0056120845446686,0.0005215523963317,-0.0014745589712467,-0.0007263571
16,-0.0014025190495779,-0.0006619052465537,-0.0037149845584032,0.005
17,0.0056101092122242,0.0066906210390273,0.0057728034135009,-0.0028901994
18,0.0013926919082237,0.0013250544756619,0.0003353283541835,0.0010266881
19,-0.0042016806722688,0.0007154141146176,0.0012001270331781,-0.0004344465
20,0.0013947001394698,0.0025233611076002,-0.0009509473808593,-0.005
21,0.0013908151808643,-0.0034199545206564,-0.0018722777835939,0.00066390634
22,-0.0055632930981118,-0.0047101085505681,-0.0009824322575396,-0.0009697173
23,0.004170535437945,0.0031148711857887,0.0005891762483818,0.0005246438
24,0.004170524676411,0.0009946358604238,0.0003511271749858,0.0007015932
25,-0.0014139047432174,-0.0010552152422057,-0.0024039689481443,0.0021303494
26,-0.0013945566567216,0.0001067735016075,-0.0008921950035786,-0.0036170487
27,-0.0041284473102653,-0.002662264939077,-8.149860583988329e-05,0.000844476
28,-0.0027529210816696,-0.0026819558700435,-0.0023922745791894,-0.00046768872
29,0.0068889783945219,0.001957610403569,0.0023522508597884,-0.001404844
30,-7.610002586999967e-06,-0.0018925097963438,-8.692754477342295e-05,-0.00041032888
31,-0.0027548209366392,-0.0035086665870166,-0.0024961391874876,0.00039797265
32,0.0013736263736265,-0.0018154861448548,0.0004147875522247,0.00041162467
33,0.0013698578513388,-0.0010101456252222,-0.0018889119210921,-0.0005926513
34,-0.009583429505403,-0.0037995448067207,-0.0022597276143255,-0.0024370397
35,0.0095947662170769,0.0049149809407377,0.0034013716750844,0.0034588582
36,-7.568189386299943e-06,0.0013581562557647,0.0003711995929483,-0.0016706549
37,0.0013623362938425,0.0007057471111327,0.0009069947067829,-0.003998511
38,-0.0013810760806586,-0.0022823178590681,-0.0030062186938626,0.0018934908
39,-0.0013679687427501,-0.0008024870740927,0.0009406152639526,-0.00017636624
40,-0.0054366311742084,-0.000310082254429,-0.004355256425558,9.591531e-05
41,0.0040760869565217,0.007527598498519,0.0031752352519527,0.00061716104
42,0.0068212824010913,-0.0015034198931518,-0.0025652227105388,0.00047536436
43,-0.0068212824010913,-0.0008858939446624,0.002437566945825,0.00084604067
44,0.0027100271002711,-2.0722629913880967e-06,-0.0016506680979606,0.0011491594
45,-0.0027100271002711,-0.0025535626735423,-0.0022482271804391,-0.0029568274
46,-0.0067567567567567,-0.0022474195592797,0.0012718625033558,0.0006883373
47,0.0094778451921308,0.0051108362006604,0.0047022338791224,-0.0019806577
48,-7.384229132600083e-06,0.0006212580901129,0.0010362602456535,-0.0031999678
49,0.0040521956584405,-0.0008593097685028,-0.0025172018337392,0.0041022412
50,-4.546975715510014e-05,-0.0016298319496628,0.0038509027992684,-0.0050127706
51,-0.0053853166228806,0.0002113876098987,-0.0044611467595939,-0.0023103845
52,-0.0080017801513129,-0.0029951015296591,-0.0046343339398058,-0.0024246578
53,0.0106935123042502,0.0081759074207842,0.0055748359961515,0.0017853074
54,-0.0013530488461395,0.0011818774502649,-0.0003484747407929,-0.0003914073
55,-0.0040071301247772,0.0008794465287695,0.0044731730388052,-0.0025329553
56,0.0013333333333332,-0.0001847714386823,-0.0008957400202391,0.003688279
57,0.0013351134846462,-0.0033901883758933,-0.0037949453275455,0.0047380943
58,-0.0040017801513131,-0.0044373897443587,-0.003018206832793,0.0014225425
59,0.0053404634581109,0.0056834206180719,0.0036963432000262,-0.0002843161
60,-7.130124777500121e-06,-0.0001494967143975,-0.0025148182480201,-0.001619352
61,0.0026524822695034,0.0023364400723804,0.0012205759065314,0.0014500226
62,-0.0026736462906672,0.0011808819164401,0.0020566321083859,0.001724767
63,-0.0026455026455027,-0.0028721023323682,-0.0028793720986399,-0.001668863
64,-0.0026385224274406,-0.0037650205116433,-0.0019171903112546,0.0019139169
65,0.0052840250729433,0.0086009864358071,0.0069879003655005,0.0020163122
