,infl_rate_diff,ridge,pca,lstm
0,-0.0012854866338725,-0.0010451362667663147,6.559057339368156e-05,0.0016334276
1,0.0002315923521805084,0.0011449787916579933,0.0014115783423510125,0.0017991142
2,-0.0002695049080419084,-0.0009560008848896621,0.0016230481209615142,0.0021603876
3,-0.0016847462492247999,0.00010590929493028292,0.0021919064676774206,0.0007301424
4,-0.0012019492920933002,-0.0009011941677748811,0.002028192013774394,-8.646285e-05
5,-0.0032857069972063,0.0027252060737244298,0.002876988862171838,0.0029836118
6,0.0089049601219828,0.003283402099781384,0.003015085378818963,0.0029703388
7,0.0001593081005950999,0.001552972853934422,0.002032212123843908,0.0015014395
8,-0.0016514728846535,0.0006444200672253995,0.0014650106317940174,0.0018755173
9,0.0022552664450879,0.0004826375775595085,0.00038752953058518333,0.0025878658
10,-0.0005298245307860999,0.0031709459195081325,0.0022764999213647414,0.0010273037
11,-0.0011816010302734,-0.0016385313836699677,0.0006620142991423124,0.00011938048
12,-0.0015905208607052072,0.0001504814630008036,0.0005949147946958943,-0.00036661205
13,-0.0022433864388595928,0.0010819453982819256,0.0022247098416052612,-3.9767503e-05
14,0.0032370695360681,0.0004440014814301353,0.0010879145227194625,7.193984e-05
15,0.00020513547436020016,0.001224555903313124,0.0010750500925570787,0.0008640287
16,-0.0022701709179068002,-0.0003381188047938286,0.001854324522068167,0.0010447637
17,0.0006171098637821999,0.0013112510954912705,0.002814833167332012,0.0026869662
18,-0.0008712317605085,0.0011123680989719236,5.184562025744648e-05,0.0036519475
19,0.0044644715618267,4.394355570758532e-07,0.0005309837212824973,0.001438091
20,0.0006958489230457,-0.001207976465988428,0.000926570131129699,0.0012565114
21,-0.0014665492919722998,-0.0009414893184669378,-3.1689643608282525e-06,-0.00010888942
22,0.0004118614185093998,-0.0009603604616475273,-0.001046814133292088,-0.00038945826
23,-0.0032796580313061,3.1004830518089187e-05,-9.083260145413105e-05,-0.0010712818
24,0.0023529225293105,0.00013427134841389126,-2.9316596341128004e-05,0.003164027
25,0.0007739880085936002,-0.00021985234530663169,8.578844630317214e-05,0.003780278
26,-0.0002805222964984001,-0.0018144716978083192,7.671635986272125e-05,0.0013660826
27,-0.0011637397811557,-0.0003756347195002813,-0.0009123548126785031,0.0010869267
28,0.0013455744420049999,-0.0004621435917090521,0.0007408025674611111,-0.0011720654
29,0.0015185545360394998,-0.0016110546536833345,2.966918368578006e-05,0.00045502494
30,-0.0024504193378058997,-0.0009511293459221877,0.0003049176110877878,-0.0008380902
31,-0.0020598589831992,-0.0015567592231087721,-0.0008487299566046721,-0.0010734281
32,0.0017013544479302,0.000717182629346533,-3.959938462033033e-06,8.704737e-06
33,-0.0020081307817969,-0.000773662497483885,0.0011726894957197391,-0.0013528576
34,0.0014256066218814,-0.00011034074975204874,-0.0004667474792823164,-0.0011379097
35,-0.00032397869028980003,7.138264893026296e-05,6.049737361498967e-05,-0.0013835462
36,0.0035209761917527,0.0007881817827566715,0.0005539887716952585,0.00013177539
37,0.0012577637577096002,-0.0006309619655701317,-0.0004127728093469958,0.0014354116
38,-0.0043313376759839,-0.002961527149469808,-0.00034870896046874315,-0.0024121276
39,0.0018929551832378,0.0007770129350384159,-0.0003386506549354002,-0.0016485313
40,-0.0005611181834964999,0.0006063517622037799,-0.00014607874928044656,-0.00024834636
41,0.0021464551187563995,-0.0010376814221866332,-0.00022272416989251465,0.001614819
42,-0.0015610567629024998,-0.0010909922182451156,-0.0011789274807607268,-0.0034020666
43,-0.0024999251898269997,-0.000309573215240857,0.0002338324574789977,0.00044808278
44,0.0024120442452799,0.0007703768648419891,-0.0011124971117054282,-0.0033041942
45,-0.0003464568744637,1.7558165506149564e-05,0.00038524027036413003,0.0006734709
46,-0.0013568046095034,-0.0007691349510467725,-0.0017437326874925646,-0.00038056774
47,-0.00012032467316649997,0.000667304058056357,-0.0023647484396363675,-0.0014841218
48,0.001006500271411,-0.0012229713895651007,-0.0013940315520005427,5.5435696e-05
