,date,infl_rate,forecast_cons_conf,forecast_gdp_pct_change,forecast_int_3m,forecast_ppi_diff,forecast_unm_rate,forecast_ar1,forecast_arp,forecast_ridge,forecast_pca,forecast_lstm,simple_avg,median_forecast,err_weighted
19,2000-09-01,0.0068212824010913,0.0015240036023422,0.0015823391232736,0.001858167930166,-0.0010775854002126,0.0013341697000149,-0.0015315297896326,0.0014953708536947,-0.0014131930747411,-0.0040342336450356,-0.0014946039,-0.00014807295002085003,0.00012829214990115,-0.0006764766394667751
20,2000-10-01,0.0,0.0001909258072051,8.08612679684996e-06,0.000337531104344,0.001288421468376,0.0001558509544223,0.0043730959438606,0.000150844903286,0.0056695433036214,0.0100420441626855,0.0026287224010913,0.0023325493147317317,0.0008129762863599999,0.0012680398255330006
21,2000-11-01,0.0027100271002711,0.0013603714478136,-0.0004232123626942,0.0017305232029574,0.0019215167150613,-0.0003645740124771,0.0023944754117077,0.0012979848443726,0.0001206421398426,-0.0008593631623184,-0.00014833397,0.0007035767042157362,0.0007093134921075999,0.0007654619627575932
22,2000-12-01,0.0,0.0010453585595329,0.0007881482953278,0.001381806408746,-0.0010865248506323,0.0020307781904783,0.0016908950531592,0.0009729581679942,0.0003231822137633,6.264698053489977e-05,0.000671272600271,0.0007964613500760272,0.000880553231661,0.000826799003392451
23,2001-01-01,-0.0067567567567567,-0.0042428053470811,-0.0046594274513456,-0.0039561630490501,-0.0045075169038001,-0.0039835243710097,0.0009911306478231,-0.0043160475165644,-0.002440272818069,0.0004556872135609,0.0010685094,-0.002687297627778718,-0.0039698437100299,-0.002379287158748346
24,2001-02-01,0.0027210884353741,2.264093439957853e-05,-0.0007870818806461,0.0007652311330196,0.0011839061844106,0.0011607753249419,-0.0043435435667855,1.326327507723303e-05,-0.0027231754159964,-0.0018708887508016,-0.0066466219267567,-0.001237491271992893,-0.0003869093027844335,-0.00011292236085458473
25,2001-03-01,0.0027137042062415,0.0034954389759802,0.0029076251480655,0.0039925899697718,0.0036456139508256,0.0042281955142829,-0.0009157377973187,0.0035255662812144,0.0021427120521774,0.0044482652418126,0.0013289751353741,0.002937249736434827,0.0035105026285972996,0.0036550842542052756
26,2001-04-01,0.006765899864682,0.0024241492640449,0.0017998178503154,0.0031318946449808,0.0031222234368718,0.0035458968579705,0.002692917991213,0.0024607951031109,0.0019082140910988,0.0002387491067821,-0.0003190140937584,0.002131646948746155,0.0024424721835779,0.0021589258506021216
27,2001-05-01,0.0067204301075269,0.0009112536038844,0.0008663677581063,0.0014731867317457,0.0015236073379772,0.0024953495480199,0.0050905160766547,0.0009194132083749,0.0088220488867485,0.0098185276807666,0.003333279864682,0.003387548103632614,0.00200947844299855,0.0028534439794278476
28,2001-06-01,0.0013351134846462,0.0018212766541791,0.001694986013704,0.0024116698053054,0.0011045558727725,0.0017339270271161,0.0066806272214273,0.0018249188182462,0.007339218096611,0.0016904248971792,0.0021293497075269,0.002750368350025486,0.00182309773621265,0.004471701032097194
29,2001-07-01,-0.0066666666666667,-0.0055575542205022,-0.0056976885071615,-0.0048763260943214,-0.0056076834022135,-0.0051545215155544,0.0033471671044517,-0.0055584093262585,-0.0009201220590864,-0.0029172992726004,0.0009293591846462,-0.0033662274466852997,-0.0050154238049379,-0.0044832003460386245
30,2001-08-01,0.0040268456375835,0.001261378505001,0.0009898840723857,0.001949478419316,0.0011220182220614,0.0023128971354304,-0.0037235214414257,0.0012587294367046,0.0018875610311052,-0.000985593848103,-0.0082458338666667,-8.932986407346352e-05,0.001190373829383,0.0012314252302793234
31,2001-09-01,0.002673796791444,0.0041681240810035,0.0040822206903626,0.0053015273689215,0.0044560989660113,0.0046942896827958,8.379215171739392e-05,0.0041639650210556,0.0063316948210834,0.0037900990171273,0.0014608936375835,0.003881704544426494,0.004166044551029551,0.004703131668008192
32,2001-10-01,-0.0013333333333332,0.0003812538395016,-0.0005650233487545,0.0012983829283746,0.0005910525404868,0.0012179099289899,0.0031143578471131,0.0003760733717639,0.0040348502786622,0.007650795524588,0.002397409641444,0.0019777462709865317,0.00125814642868225,0.002100178326588648
33,2001-11-01,0.0,0.0028430714501159,0.001587298580397,0.0040415157412042,0.0014531616175206,0.0025739465495362,-1.784899205614903e-05,0.0028464998764995,-0.0012529015385331,-0.0018034533479216,0.0004720096666668,0.001296684518398923,0.0015202300989588,0.001984584558301222
34,2001-12-01,0.0013351134846462,-9.078266095945924e-05,-0.0005700151283183,0.0011248577447082,-0.0012234857384475,0.0031010797163967,-0.0004852037698375,-7.702757254477496e-05,-0.0033264896727307,-0.0036647033764234,0.0054431926,-5.142824868655814e-06,-0.0002879932153984796,0.00043137093746830463
35,2002-01-01,-0.0026666666666669,-0.0052961190008681,-0.0062082190488343,-0.004089207691355,-0.0022745083970757,-0.0047788905498507,0.0008621969960503,-0.0052861751325368,-0.003309678609469,-0.0010521317005893,0.0055629100846462,-0.002688115109117673,-0.003699443150412,-0.0038219631712369186
36,2002-02-01,0.002673796791444,0.0025063453814716,0.0014436879431195,0.0037680542265825,0.0037742181472022,0.0024339966280869,-0.0013210416259329,0.0025131547389503,0.0030788644710714,0.0026541299650974,0.0004856916333331,0.002167895597199359,0.0025097500602109498,0.0029837930736689514
37,2002-03-01,0.0026666666666665,0.0023552470242903,0.0016789447035428,0.0036059140346577,0.0027087785145917,0.0055694902680181,0.0009113972104283,0.0023591038806974,0.0025307701581231,0.000636550144096,0.001281225991444,0.0023631452165802955,0.00235717545249385,0.002584790609454378
38,2002-04-01,0.0053191489361699,0.0041586190933329,0.0041558078689435,0.0052626674441696,0.0049545992054293,0.0040269310667734,0.0026438161923508,0.0041601966900435,0.0051269297223772,0.0043191621962501,0.0017969864166665,0.0040695567080022725,0.0041594078916882,0.004334695955327113
39,2002-05-01,0.0026455026455027,0.005272786859973,0.0048663902854369,0.0061057707849051,0.0049461108662655,0.0050671812554879,0.0043811855783186,0.0052724826181892,0.0064053460465635,0.0069687888003699,0.0052388723361699,0.005434599355350823,0.00525567747717955,0.005648817416056353
40,2002-06-01,0.0,-0.0004709591218786,-0.0015627139588453,0.0002616021074948,-0.0012198391079982,-0.0017407327613992,0.0034696059236372,-0.0004721923096415,-0.0004114419144657,-0.0006944480430681,0.0020926649055027,-0.0001109118178565409,-0.00047157571576005,0.00014206122710970365
41,2002-07-01,-0.0026385224274406,-0.0056248313086796,-0.0059647314096981,-0.0050503155004366,-0.0064843954617565,-0.0051567947783604,0.0008865188653809,-0.0056250294849922,-0.0034394153213937,-0.0016155681618079,-5.776889e-05,-0.003930535144649327,-0.0051035551393985,-0.004523437063569547
42,2002-08-01,0.0026455026455027,0.0033615968956075,0.00411240273771,0.0040508312638009,0.0037803569052127,0.0034947160321261,-0.0017101681331525,0.0033618930230896,0.0058207729746363,0.0042509696237881,-0.0026904932974406,0.002860946772186137,0.0036375364686694,0.003849305284263085
43,2002-09-01,0.0026385224274407,0.0017455174667986,0.0016890959674619,0.0019713696037343,0.0013132815644022,0.001621167993063,0.0008071367105148,0.0017299428376087,0.0014318029108541,0.0013803199262705,0.0035495306455027,0.0017176634187702948,0.00165513198026245,0.0016505663097814006
44,2002-10-01,0.0013157894736839,-0.0006912555358978,-0.0011687001802655,-0.0004419558283535,-0.0006421085742306,-0.0005160945794342,0.0026391649610283,-0.000721704214175,0.0007003129693551,0.0009844828400053,0.0015563777274407,0.00011086312559808643,-0.00047902520389385,-5.853038926976154e-05
45,2002-11-01,0.0,0.0005635651711269,0.0013228793921484,0.0007261929685144,0.0016849334293462,0.0010158667946475,0.0017650126552379,0.000477145921186,0.0021729809714316,0.0008093833414351,0.0010828168436839,0.0011518290279930545,0.0010493418191657,0.0012239484905204388
46,2002-12-01,0.0026281208935612,0.0012818189976353,0.0015184130536984,0.0011657003323081,0.0018880485859237,0.0004827875088078,0.000457424768875,0.0010797918381219,0.00144735666657,0.0019095715056903,-0.00012485776,0.0011208922875092912,0.0012237596649717001,0.001120182540916339
47,2003-01-01,-0.0052424639580599,-0.0012586841123801,-0.002553286390052,-0.0014941775153986,-0.0017644871216306,-0.0031820448803015,0.0017104653246304,-0.0016058830687103,-0.0010559374068761,0.001568556943984,0.0014437595935612,-0.0008698317679148137,-0.0013764308138893501,-0.0009249869591887554
48,2003-02-01,0.0026350461133066,0.0025832739590803,0.0017907547841839,0.0021113722817809,0.0024046739591367,0.0012420864009798,-0.0024444457631877,0.0021783821993167,-0.0010522600576838,-0.0031742412137296,-0.0032135493580599,0.00035840616221810453,0.00151642059258185,0.001224405880196209
49,2003-03-01,0.0039421813403419,0.0031915362188434,0.0026985002000502,0.0027169791062066,0.0031992714672586,0.0032749206690564,-0.0002357899914914,0.0027537402191499,0.0022526285278034,0.0034026688835195,-0.0011207144866934,0.0022608273160346776,0.0027353596626782497,0.002897237291435186
50,2003-04-01,0.0052356020942405,0.0049594912825819,0.0036454247311394,0.004462923495996,0.0034737794384589,0.0034153700622643,0.0034616846657234,0.0044532836827239,0.0018922500603286,0.0017854773968279,0.0030795859403419,0.003463363891679759,0.0034677320520911502,0.0034828706207434374
51,2003-05-01,0.0,0.0017505276716258,0.0018102983768549,0.0012541065106494,0.0004100226370467,0.0016219492077791,0.0047629826579028,0.001226002534153,0.0024883873005966,0.0072804537227696,0.0051825529142405,0.0026879724143507953,0.00178041302424035,0.0019781677973373176
52,2003-06-01,-0.001302083333333,0.0007879605477921,0.0009697018893045,0.0003629352734645,-3.662528493346271e-05,0.0021724409925894,0.0018403322809033,0.0003854774415429,0.002130914131333,0.0044568656002499,-0.0022011949,0.0010679671991631306,0.0008788312185483,0.0006507441345834697
53,2003-07-01,-0.0013037809647982,-0.0025145327411698,-0.0028230431801638,-0.0028873942490201,-0.0026117082915777,-0.0029601571715222,-0.0008587803769637,-0.002804363137361,-0.0022050684729952,-0.0035789842175988,0.000380081266667,-0.002324726026015877,-0.00270803571446935,-0.0018878635622107708
54,2003-08-01,0.0026109660574413,0.0030711037647321,0.0026228819841495,0.0027612781277377,0.0048356619122293,0.001393646868271,-0.0012917471853087,0.0027914191779176,0.0051624949132989,0.0045678169341867,-0.0003186168647981,0.0025792989350221503,0.00277634865282765,0.002254034027445224
55,2003-09-01,0.0026041666666669,0.0024373318720548,0.001919477438236,0.0021514591395875,0.0017821338621673,0.0046281596040082,0.001218962642438,0.0021764332856331,0.0010332450579406,-0.0014308171319061,0.0039043100574413,0.0019869240105920404,0.00203546828891175,0.002166212078395958
56,2003-10-01,0.0012987012987011,0.001352393469526,0.0005438367151564,0.0011237545147156,5.210278865828977e-05,-0.0001972621980676,0.0025827130717918,0.0011288126691427,0.0020441004015902,0.0018038048041569,0.0005340866666668,0.0010995114995696583,0.00112628359192915,0.00104300928455753
57,2003-11-01,0.0,0.0011651441548731,0.0008194395557437,0.0010043983676931,0.0025349915528172,0.0001346215192112,0.0017724382081378,0.0010145473904351,0.0026525984917714,0.0015399038752001,0.0011867251287011,0.001363703898760991,0.0011759346417871,0.0013215438632392695
58,2003-12-01,0.0025940337224383,0.0015563740234872,0.0015712750214162,0.0014417430749959,0.0012855668698221,0.0011623745756153,0.0005081937621632,0.0014779332896181,-0.0001392896343925,-0.00019696680913,-0.0015291648,0.0007601827360285637,0.0012239707227187,0.0009263889569886375
59,2004-01-01,-0.003880983182406,-0.0037206265672254,-0.0037545947354329,-0.0037810915528106,-0.0037194686904942,-0.0041714730055088,0.0016586544325002,-0.0037666716225351,-0.000976577522658,0.0030522072411213,0.0012139336224383,-0.0019714323663149996,-0.0037200476288598,-0.0030773775537559873
60,2004-02-01,0.0025974025974027,0.0021426223416576,0.0018751741348152,0.0020839266782803,0.0007984367818084,0.0006660162563037,-0.0015425771228822,0.0021047237022416,-0.0013950194539485,-0.0024259788258505,-0.003183095212406,0.00016876870900687726,0.00073222651905605,0.0014019132509106636
61,2004-03-01,0.0012953367875645,0.0036818364034594,0.0034587543650857,0.0036655018856569,0.0019257793192274,0.0042328291850767,0.0001502578097856,0.0036747001767241,0.0007918791490877,0.0003023043422189,0.0018489537974027,0.0024022784796256043,0.00269226684215655,0.0033687540267829156
62,2004-04-01,0.0038809831824062,0.0046159044848544,0.0047585417331297,0.0045759330209876,0.0055906252766312,0.0039499163448928,0.0017649845555351,0.0046090662314429,0.0021775681217806,-0.0005644284633358,0.0028008210875645,0.0035038051887657452,0.0042629246829402,0.0030638099446721003
63,2004-05-01,0.0038659793814437,-0.0004778923618654,-0.0003685922492436,-0.0005288694392609,0.000186358110511,0.0005646354366566,0.0028739198637804,-0.0004827137739996,0.0002425400528969,0.0020208486259085,0.0084671571824062,0.0011556218663176408,0.00021444908170395,0.0007478201081127779
64,2004-06-01,0.0,-0.0005081377264061,-0.0001845793704628,-0.0005282582494437,3.577295756490746e-05,0.0009144041893359,0.0038661313117429,-0.0005215514590662,0.0023945271250875,0.005015668451486,0.0029071967814436,0.0012605693258847647,0.00047508857345040373,0.0026828022154571367
65,2004-07-01,-0.0025673940949936,-0.0017552026486056,-0.0012637658311123,-0.0017987065678336,-0.0016671974852523,-0.0034811213706981,0.0014619571799261,-0.0017955260381708,-0.0020872396597461,-0.0039084857969139,-0.0028306567,-0.0019020964746735273,-0.0017971163030022,-0.0018413036777505823
66,2004-08-01,0.0025740025740026,0.0024032306002001,0.0016402731070368,0.0023643909893035,0.0015081481185167,0.0027492981260612,-0.0015606680087837,0.0023616527850969,-0.0005103648924109,0.0002069144409005,-0.0021894012949936,0.0009588804167003864,0.00157421061277675,0.0009584702210565255
67,2004-09-01,0.0,0.0021309476448436,0.0012653982279318,0.0020910960570952,0.002546105244782,0.0019214438286591,0.0007119728662945,0.0020914561732959,0.0010067917753916,-0.0010006485532857,0.0039702869740026,0.0017037381983534316,0.00200626994287715,0.0019220139311762903
68,2004-10-01,0.0025673940949932,0.0010893563181652,0.0010591257313667,0.0010602729855689,0.0019547745060874,0.0003768559359736,0.0009002164820449,0.00106586064809,0.0008135869008047,-0.0001374786954323,0.0035211404,0.0011603100519215362,0.0010596993584678,0.0008414430648822649
69,2004-11-01,0.0025608194622279,0.0013938021893059,0.0019384352549869,0.0013923012930601,0.0015576632985519,0.0005734807320082,0.0016442655647629,0.001396159367707,0.0018841086832238,0.0034782402347852,0.0030829277949932,0.0018129408040947726,0.0016009644316574,0.0018196378766989194
70,2004-12-01,0.0038314176245211,0.0018876579901998,0.0031948988916885,0.0019053306641078,0.0023325860042042,0.0019384941577021,0.0025843223922971,0.0019010734181662,0.0027407604594315,0.0014864131192309,0.0027712901622279,0.002261669758200832,0.00213554008095315,0.0023653902454655695
71,2005-01-01,-0.0038167938931297,-0.0029714523687349,-0.002753180280959,-0.0029236480980451,-0.0033657476128308,-0.0036816907471035,0.0033540429371036,-0.0029373358094991,-0.0011383702767446,0.0032490470398027,0.0020564178245211,-0.001268211961999241,-0.00283841418950205,-0.0011480096664809715
72,2005-02-01,0.0025542784163476,0.0022023029684458,0.0022183246461101,0.0022412494581255,0.0023099916659614,0.0019297195754572,-0.0010021291885397,0.0022279550896599,0.0012384868134274,-0.0024367396007398,-0.0053026179931297,0.0006993231551572363,0.0020660112719515,0.00205594924696335
73,2005-03-01,0.0038216560509551,0.0007640530081289,-0.0003328278127531,0.0008050615985807,0.0022185575207459,0.001169344449477,0.0001037689129352,0.0007906130266768,0.0016515220832533,0.0010475718135039,-0.0010041015836523,0.0007283091208659136,0.00079783731262875,0.0009203489593314466
74,2005-04-01,0.0038071065989846,0.003590017289043,0.0028821824432019,0.0036336820917809,0.0050459617809587,0.00335653792016,0.003338558464803,0.0036054183347233,0.0061856653213491,0.0065078997988637,0.0031434862509551,0.004080647955247442,0.00359771781188315,0.004470805212004622
75,2005-05-01,0.0037926675094819,0.0029694766364698,0.0034876756359526,0.0030046636881732,0.0029290812052855,0.0028219518622106,0.003791466837134,0.0029703844131809,0.0042250575505293,0.0021877847661651,0.0036564172089846,0.0031846803504329683,0.0029875240506770503,0.0031639903587592864
76,2005-06-01,0.0,0.0004592904725154,0.0016497454245374,0.0005014796891648,-4.899217134653579e-05,-0.0002697501073455,0.0037849925596641,0.0004541958605665,0.0036852229622289,0.0044698753062504,0.0040396738094819,0.0018001223965971329,0.0010756125568511,0.0019879542910601167
77,2005-07-01,0.0012594458438286,-0.0022617737366172,-0.0025350017127616,-0.0022126617597518,-0.0020803272549309,-0.0025524741880859,0.0014190050568422,-0.0022766827122028,-0.0018267494739557,-0.0051475198172494,0.008191894,-0.001229046304263418,-0.0022372177481845,-0.0021476916830236764
78,2005-08-01,0.0025157232704402,0.0019640952259813,0.0018633261573054,0.0020413086292246,0.0016135210111092,0.0020048248195992,0.0008046391236462,0.001945698464556,0.002565935428612,0.0038649294358155,-0.0058628048561714,0.001341851844086059,0.00195489684526865,0.0012161876218532398
79,2005-09-01,0.0025094102885823,0.0007149732046228,-9.150784594382824e-05,0.000791013940081,0.0015787434395018,0.0015229342215393,0.0020442871796521,0.0006964435274463,0.0006431970670387,0.0025437605938909,0.0002043766704401,0.001036474142783734,0.0007529935723519,0.0009420715234365939
80,2005-10-01,0.0012515644555692,0.0022391681616504,0.0017719837227461,0.0023437608411781,-0.0002366779926451,0.0025311235237956,0.0024890323504266,0.0022229298272906,-0.0008896138222749,0.0010774474472395,0.0111331332885823,0.0024466669402236087,0.0022310489944705,0.0019023734645683336
81,2005-11-01,0.0,0.0034180712777244,0.0033274086470768,0.0035181477325793,0.0035338672051071,0.0029389716522289,0.001748757295682,0.0034107571360476,0.0028913398553468,0.0027375417095523,0.0106655864555692,0.003778139259861509,0.0033690828915622,0.003111057045182751
82,2005-12-01,0.0037499999999996,0.0029409061349941,0.0036567885982233,0.0030225287642517,0.0041383368528043,0.0040322529298574,0.0004885684971892,0.002947474882429,0.0013513569003232,-0.0007437788409039,0.021126583,0.004176910867500786,0.00298500182334035,0.0022029398695299802
83,2006-01-01,-0.0037359900373596,-0.0022505977030554,-0.0021844226928887,-0.0021447420002423,-0.0015950755110852,-0.0034482072559371,0.0022692417561935,-0.0022179650836708,0.0005927106890986,0.0055641532701546,-0.0211094620000003,-0.0026080862616362365,-0.0021645823465655002,-0.0021095868900393973
84,2006-02-01,0.0024999999999999,0.0029868882456437,0.0030807564590149,0.0031074431094596,0.0053023643458299,0.0038308982264414,-0.0008710883545812,0.0030349937893784,0.0038921038626951,-0.0017016658978679,-0.0068603402373596,0.0017145662429864498,0.00305787512419665,0.003415599600013978
85,2006-03-01,0.0024937655860348,0.0032360697465535,0.0025983347503914,0.0033786799352607,0.0031513276903703,0.0034608240388676,6.152359168956102e-05,0.0033057638201894,0.0026598614803241,0.0021828262852132,-0.0095685920000001,0.0015792921749278965,0.0029055945853472,0.0029952190158296995
86,2006-04-01,0.0062189054726369,0.0037779260629381,0.0040607481946584,0.0039404500582216,0.0041011913150307,0.0042331540935668,0.002486096290727,0.0038782249674842,0.0019855907513742,0.0008848736186651,-0.0145317384139652,0.0016949629503556407,0.00382807551521115,0.0032334572636771985
87,2006-05-01,0.0049443757725584,0.0022807308877218,0.0023021455323634,0.0024485074105812,0.0028058452220448,0.0038720215904313,0.0048024060527457,0.0023776336386351,0.0036846259358334,0.0040073274787372,0.0091931214726369,0.003729054618242718,0.0032452355789390997,0.002978204231260364
88,2006-06-01,0.0024600246002461,0.000317553559201,0.0005610042352942,0.0004623119552071,0.0008867169363078,0.0013263702106057,0.0054340831933453,0.0003926577937625,0.0020779508120705,0.0069942227209962,-0.0027851746274416,0.0014901415795590637,0.0007238605858009999,0.0032306638333055235
89,2006-07-01,0.0,-2.1534596594089805e-05,0.0001018720211067,0.0001060975131512,0.0002152182667415,-0.0007879842886022,0.0034154477700376,2.7992967079142148e-05,0.0006555251255875,-0.0033518477139085,0.0173091006002461,0.0016158065847249,0.00010398476712894999,0.00041134890451522424
90,2006-08-01,0.0036809815950917,0.0015910824165825,0.0017225389002254,0.001742040433338,0.0021594649814659,0.0012812554455959,0.0010070415623391,0.0016787771656914,0.0024614063943154,0.0043411468563893,-0.0014181719,0.0016606582080819366,0.0017006580329584002,0.0018078768082027453
91,2006-09-01,0.0012224938875309,0.0020720532397962,0.0020429118879509,0.0021482159832651,-0.0002911542947099,0.0018602470205739,0.0023556694958465,0.0021078259041441,0.0003503119323879,0.0030559223314915,0.0024464818950917,0.0018398568152552773,0.00208993957197015,0.001820840866877039
92,2006-10-01,0.0012210012210012,0.0014858954644558,0.0019340887653768,0.001579098848537,0.0009724187642627,0.0020024102191144,0.0021204461325179,0.0015509605341656,0.002167706136008,0.0018506809612604,0.0051233053875309,0.0020617632796861916,0.0018923848633186,0.0020319540461585022
93,2006-11-01,0.0024390243902439,0.0013636530396418,0.0007873776217145,0.0014605305000606,0.0023876993868256,0.0012252877632338,0.0012097043937618,0.0014389473096087,0.0019337341762749,0.0024195868706937,-0.0068092107789988,0.0008016918597674408,0.00140130017462525,0.0015163180794896202
94,2006-12-01,0.0048661800486615,0.0031780486111595,0.0032787187299129,0.0032214966035584,0.0049672826627401,0.0024522610318602,0.0019814292919194,0.003203961854062,0.0052650432687337,0.0034096033078346,0.0125680313902439,0.0042523622198873045,0.00325010766673565,0.0037119838645779577
95,2007-01-01,-0.0060532687651331,-0.0019986928163672,-0.0021086636083836,-0.0020632248050985,-0.0017470368288121,-0.0026403542662581,0.0039633810141444,-0.0020636726125422,-0.0005479604236367,0.0039523479732416,-0.0022303075513385,-0.000865012975980341,-0.00203095881073285,-0.000979129696344164
96,2007-02-01,0.0036540803897688,0.0027217468650317,0.0026015252984843,0.0029939502832908,0.0042722885110386,0.0021793600198731,-0.0018281471882188,0.0029993476804522,0.0039755919749123,-0.0062494586668271,-0.0220493467651331,-0.000520136900485273,0.002661636081758,-0.0002808097557703032
97,2007-03-01,0.0048543689320386,0.0024546292418248,0.0021763886250665,0.0026837649752281,0.0036406456536314,0.0040112688437797,-0.0003441987823627,0.0026997341165928,0.002750055625259,0.0005192874797805,0.0138365213897688,0.0033745315194981225,0.00269174954591045,0.002830743949452982
98,2007-04-01,0.0036231884057971,0.0054883587127202,0.0060793579390611,0.0055376775762165,0.0055039792559642,0.0039844213378326,0.0044194793931251,0.0055508978388571,0.0048658954451963,0.0036277448544883,0.0012359679320386,0.004679173396768932,0.00517712707895825,0.004940417586945267
