,Date,Forecast_infl_rate,Actual_infl_rate,Lower_95_CI,Upper_95_CI,Within_95_CI
45,2017-06-01,-0.00034980896674629175,0.0006516286618252,-0.006211194268961508,0.005511576335468925,True
46,2017-07-01,0.000412287363966506,0.0003276499715354,-0.00544308880113642,0.006267663529069432,True
47,2017-08-01,0.0005167722411679277,0.0038486261632881,-0.005335014674462442,0.0063685591567982985,True
48,2017-09-01,0.0028761520304441263,0.0051063899209977,-0.002998025108844721,0.008750329169732974,True
49,2017-10-01,0.004098038454412162,0.0007750522450138,-0.001763669009338626,0.00995974591816295,True
50,2017-11-01,0.0003761210541823461,0.0026680074282516,-0.00551374574618496,0.006265987854549652,True
51,2017-12-01,0.0031413079801482905,0.0021068892447551,-0.0026851833360690323,0.008967799296365613,True
52,2018-01-01,0.0026497844456677324,0.0042533443635115,-0.0031456540836448015,0.008445222974980265,True
53,2018-02-01,0.003589404983687267,0.002692287600609,-0.0022117942902039446,0.00939060425757848,True
54,2018-03-01,0.0024998314751292446,0.000192362410782,-0.003299729323932747,0.008299392274191237,True
55,2018-04-01,0.0005410208662641977,0.0026044066560619,-0.005273499451534797,0.006355541184063193,True
56,2018-05-01,0.0032272189291543815,0.0022579497815982,-0.002594953063087147,0.00904939092139591,True
57,2018-06-01,0.0021432969196066394,0.0009011451720948,-0.003646434654704273,0.007933028493917551,True
58,2018-07-01,0.0006258659804505298,0.0007808204989283,-0.00509122356655767,0.006342955527458729,True
59,2018-08-01,0.001174341680824587,0.0017873207703393,-0.0045344536121439735,0.006883136973793147,True
60,2018-09-01,0.0018832930695567031,0.0020622817021174,-0.0036708875390184547,0.007437473678131861,True
61,2018-10-01,0.0017798424519891618,0.0023395801444987,-0.0037724315139724407,0.007332116417950764,True
62,2018-11-01,0.002036239274890922,-0.0007041919199911,-0.003045295371350009,0.007117773921131853,True
63,2018-12-01,0.00035890039991605925,0.0006848935445813,-0.004097445361205455,0.0048152461610375735,True
64,2019-01-01,0.0012178945405472538,-0.0008149798035343,-0.003175137747575874,0.005610926828670381,True
65,2019-02-01,0.0004535105323485247,0.0030012551423219,-0.0036994255365467776,0.004606446601243827,True
66,2019-03-01,0.001328281740803789,0.0037817929172307,-0.002756737983313014,0.005413301464920591,True
67,2019-04-01,0.002766093107038338,0.0037596794047436,-0.0013285364129675074,0.006860722627044184,True
68,2019-05-01,0.0020546272418811985,0.0002468332856644,-0.0019766395735068237,0.00608589405726922,True
69,2019-06-01,0.0014995373867309407,-0.000325112810228,-0.002544435003551018,0.005543509777012899,True
70,2019-07-01,0.0010670143762999775,0.0023078761661827,-0.0028427219050359046,0.004976750657635859,True
71,2019-08-01,0.0026878068169809387,0.0009147700174354,-0.0011231612828859392,0.006498774916847817,True
72,2019-09-01,0.0006574396812300122,0.0015388460997671,-0.003129225496015202,0.004444104858475226,True
73,2019-10-01,0.0009190812166058513,0.0028272822992627,-0.002868187150888657,0.0047063495841003595,True
74,2019-11-01,0.002633375250052503,0.0028154226050438,-0.0011655740767610788,0.006432324576866084,True
75,2019-12-01,0.002154741315460003,0.0029122185210892,-0.001634974982981808,0.005944457613901814,True
76,2020-01-01,0.0024534602597659407,0.0019216641534238,-0.0013033173524758276,0.0062102378720077095,True
77,2020-02-01,0.0022515446981317814,0.0004746707213065,-0.0015058520595248592,0.006008941455788422,True
78,2020-03-01,0.0013044631765109938,-0.0045284474445514,-0.002441123002285615,0.005050049355307603,False
79,2020-04-01,-0.002107516770679702,-0.007920147553434,-0.005998224674379798,0.0017831911330203933,False
80,2020-05-01,-0.005159213881884239,-0.0008983252093487,-0.00918059412740943,-0.0011378336363590492,False
81,2020-06-01,-0.00014964546175684251,0.0048474992376916,-0.004234698461051545,0.003935407537537861,False
82,2020-07-01,0.0020757275899186065,0.0050964433827935,-0.0020964998732819996,0.0062479550531192125,True
83,2020-08-01,0.0004568579308246888,0.0037313432835821,-0.0037300891427380044,0.004643805004387382,True
84,2020-09-01,0.0020328133827057504,0.0026261395363187,-0.0021892882563870966,0.006254915021798597,True
85,2020-10-01,0.0032173162541590966,0.0012384758285672,-0.0010039174270126115,0.007438549935330805,True
86,2020-11-01,0.002317753252840623,0.0022741328907993,-0.0018932346280848182,0.006528741133766064,True
87,2020-12-01,0.002847802579311322,0.0043463096611489,-0.0013615039029415913,0.007057109061564235,True
88,2021-01-01,0.004092349707239958,0.0022667862390046,-0.00011157481029541293,0.00829627422477533,True
89,2021-02-01,0.001698962493420751,0.0035562121390957,-0.0025177959548119007,0.005915720941653402,True
90,2021-03-01,0.003198330774753568,0.004833575517978,-0.001031646798431228,0.007428308347938364,True
91,2021-04-01,0.004880536759181262,0.0067133099487628,0.0006595463792221029,0.00910152713914042,True
92,2021-05-01,0.005515379225410091,0.0066722925457103,0.0012819799623476494,0.009748778488472533,True
93,2021-06-01,0.005729601830563508,0.0085915262067628,0.0014955888605067994,0.009963614800620215,True
94,2021-07-01,0.007676255798520668,0.004635957297477,0.0034470311267931347,0.011905480470248201,True
95,2021-08-01,0.004981100233834545,0.0028937547110843,0.0007231949662745299,0.00923900550139456,True
96,2021-09-01,0.0037682817105500572,0.0043629377603098,-0.0005053003480572143,0.008041863769157328,True
97,2021-10-01,0.005958282639213508,0.0094399544429113,0.0016892000309510725,0.010227365247475945,True
