,infl_rate_diff,ridge,pca,lstm
0,0.004170524676411,-0.0026419815859073,-0.0020173160904253,0.00985944690885645
1,-0.0041284473102653,-0.0047826278835149,0.0003359678821444,0.0039059224
2,-7.610002586999967e-06,0.0046806010100801,0.001296671254893,0.01759871022461332
3,0.0013698578513388,0.0019774406902109,0.0011434628776847,-0.0052667134
4,-7.568189386299943e-06,-0.000396637241678,-0.0021070837287386,0.010338673944477862
5,-0.0013679687427501,-0.0014055292338218,-0.0036547240892119,0.019717725639173685
6,0.0068212824010913,-0.0008434422581519,0.0006354364208835,0.0058423225
7,-0.0027100271002711,0.0016669658903815,0.0029491672191098,-0.0066616503
8,-7.384229132600083e-06,0.0011350644666192,-0.0008617716868237,-0.004219855
9,-0.0053853166228806,-0.0001451872519293,-0.0006374085331082,-0.0029535992
10,-0.0013530488461395,-0.0023734835551729,-0.0012786063581586,0.00231311
11,0.0013351134846462,0.0011408217998799,-0.0010528392988498,0.0019014138
12,-7.130124777500121e-06,-0.0003821985580241,-0.0009865265007351,-0.00016741647
13,-0.0026455026455027,-0.0029886598661282,-0.0020807437810293,-0.0007276039
14,-6.980218062000061e-06,0.000787747082591,0.0005961673358099,-0.00097436726
15,0.0026281208935612,-0.0038165373048082,-0.001105293495449,0.0026768346
16,0.0013071352270353,0.0021624574765453,-0.0012785509799887,-0.001060213
17,-0.001302083333333,-0.000246163899586,0.0003093049946103,0.00399171388628395
18,-6.799390774400293e-06,0.0007633878473635,0.0006482313421032,0.010271971602913587
19,0.0025940337224383,0.0012041813116902,0.0008144251994682,0.01009135618804752
20,-0.0013020658098382,0.0009371000231121,0.0005955571999846,-0.0036811978
21,-0.0038659793814437,-0.002436070667333,-0.0024006057702437,0.007995137332319192
22,-0.0025740025740026,0.0008346828850661,-0.0002945237795788,0.00548351
23,0.0012705981622932,0.0017306457059541,0.000571249920532,0.009941019189038431
24,0.0012673776346074,-0.0004413326943161,-0.0001787189193334,0.0010640164
25,-0.0037926675094819,-0.0020346388748618,-0.0018211819161545,0.0014807531
26,-6.312981857899743e-06,-0.0022009018820999,-0.0021508209367178,-0.0019159177
27,0.0037499999999996,0.0017943900194252,0.0021566968526484,-0.00042596017
28,-6.234413965099973e-06,-0.0006569126896635,-4.930977752087102e-05,0.00018376065
29,-0.0024843511723123,-0.0044374945366755,-0.0039963716505582,-0.0019404044
30,-0.0024584877075608,-0.0015757962866408,-0.0019424008242074,-0.0022019288
31,0.0024271556584176,0.0008158374418043,0.0005680681859412,-0.0019845758
32,0.0012002885422698,0.0009891405028692,-0.0011926262362846,0.009976082898755274
33,-5.778484678700072e-06,-0.0059326998917624,-0.0045004842648976,0.010219503974229075
34,-0.0024110675358633,-0.0026071697515353,-0.0014187190390374,0.010352938349337803
35,0.0011762903010681,0.0042425674798577,0.0016362870017776,-0.0050530494
36,-0.0023992039196832,0.0021939187583198,0.0002843633124973,-0.0021259664
37,-3.3920566174999896e-05,-0.0023992515675188,-0.0003281900050851,0.011311928367425204
38,-0.001181249552557,-0.0018577566186969,-0.000234748001009,0.010799742843997474
39,-0.0022909507445589,0.0037842182105578,0.0013439766203108,-0.0023429792
40,-0.0057816174756875,-0.0037017617122601,-0.0027289266543539,0.015279728768561207
41,-0.0022961157159114,-0.0062939432645347,-0.0070472126037682,0.011025813081151295
42,-0.0034090909090906,-0.00133476578309,-0.0024372208310871,0.0055670864
43,0.0011235610757592,0.0025596233242721,0.0015265829715369,0.010332429540336707
44,0.0022421297702195,0.0002426202241678,0.0012223110127925,0.006286273801924911
45,-0.0011148161911309,0.0041626785710943,0.0007588910611349,0.007039991
46,-0.0044444444444444,0.000897668210166,0.0017266579615566,0.010305128462417535
47,0.005489621809863,0.0011938652936935,-0.0007847132974726,0.010434732000364636
48,-0.0021963522377773,0.0011804324200101,0.0025429303966787,0.010430912656723478
49,-0.0021436227224009,-0.0030064210816964,-0.0046028102347901,0.010264086185574237
50,0.002111701491517,-0.0051126729558884,-0.0022034596141134,0.017334660568021014
51,0.0010514965108417,0.0002378984556983,-0.0001149983985104,0.014697072108918196
52,-0.0031789907092721,-0.005814534528635,-0.0044452878681942,0.009662359484089866
53,-0.0031282586027112,0.0002816792612832,-7.221319907643135e-05,0.009152160122021122
54,-0.0010579801386789,-0.0014187993721356,0.0002638909681234,0.010893518705179227
55,0.0010266678026753,0.0007097324877783,0.0010544061539791,0.013898345048583026
56,-0.0020777160983348,-0.0014988332312772,-0.0027488041876578,0.009746668382458534
57,-0.004077476204331,-0.0016457138292987,5.326263799086369e-05,0.013453267882200023
58,-0.0010328521652564,0.0008373714389644,0.0002753160656478,0.011276084557008025
59,0.0040485829959515,0.0007683834721796,0.0016332633618846,0.009439510657878139
60,-0.0020345214325072,-0.0001023641016992,-0.0014169300426998,0.0069749523
61,0.002008032128514,-0.0019253178674571,-0.0006857722964745,0.009453248724989595
62,-0.0020110471917703,-0.0007582391264206,-0.0010730642524004,0.009887613669847691
63,0.0019980019980019,0.0027950082613141,0.0014369720565248,0.01003160154106261
64,-0.0020191684227589,-0.0002737112023596,-3.181425391727048e-06,-0.0010379846
65,-0.0020020020020019,0.0001309554048912,-0.0003344314269522,0.00240543
66,-0.0039970089730805,-0.0011388588040664,-0.0017968480862405,-0.0062942742
67,0.0009970089730808,0.0011394051668214,0.0015556231438926,-0.0009816212
68,0.0009950009950011,-0.0009393779717737,-0.0007589423349906,-0.00045735086
69,-3.944586449700083e-06,-0.0025990915642204,-0.0010065282366424,-0.0024879964
70,-8.813955037100061e-06,-0.0024249966554586,-0.0023819914959852,-0.0057328297
71,0.0019607691474715,0.0011119676789842,0.000347243661909,-0.0016454764
72,-0.0029642221267192,-0.0003713477732767,-0.0003522875303074,-0.0030336394
73,-0.002906976744186,-0.000210966358949,-3.4989047700559025e-05,-0.005339101
74,-0.0019463024897808,-0.0018848815234654,-0.0015929402040319,-0.00018899672
75,-8.233705496800154e-06,0.0010078742966975,-0.0004443896783118,0.0043024314
76,-0.0019211735031314,-0.0013934515003249,-0.0008170713300055,-0.0036438904
77,-0.0037914691943128,-0.00225570958151,-0.000872752439283,-0.0026206318
78,-0.0047267552434531,-0.0013789880344379,-0.0017124020459624,-0.00018516032
79,-3.506855464300001e-06,-0.0024722604091591,-0.0017639568699106,-0.00021134767
80,-0.0018867393202104,-0.0020968156259591,-0.0016261625970568,0.0035694968
81,-0.0027881040892194,-0.0018975135062604,-0.0027364167616705,0.0052591623
82,-0.0018544167436133,-0.0034467852171945,-0.0030390714804968,-0.0013035138
83,-0.0018467220683286,-0.0007901011389312,-0.0007551685949135,0.0010851778
84,-0.002770083102493,-0.0010764862872572,-0.0007995470165665,0.00062352803
85,0.0018416206261511,-0.0019936227989778,-0.003093491482424,0.01018574941731946
86,0.0073394742512389,0.0027623494895799,0.0045314798733599,-0.001854336
87,0.0036655217681801,0.0048369916172834,0.010253389044233768,-0.0015800007
88,0.0018273172640922,0.0076086205663636,0.0025393224876513,0.004124371627844395
89,-0.001831179005092,0.001860024674084,0.0013082568081452,0.010595345366460287
90,-0.0036074804971834,0.001114685943562,-0.0069051981495082,0.0097779401943906
91,-0.0009142943703268,-0.0041592162449891,-0.0025417405571535,0.009501973272202544
92,0.0025512595993597,-0.0069827058754504,-0.0010684073804444,-0.0038261116
93,0.0008010221632512,-0.003911173506812,0.0033740557193862,0.010089690171766265
94,-0.0008454047375181,0.0003224353313484,0.0033386151560867,0.0009491574
95,-1.611589000959958e-05,-0.0007753857506299,-0.0010931269707881,0.011152376998129626
96,-0.0032661782661782,-0.0064124675982165,-0.0075093687256519,0.009631534703077824
97,-0.0039116057990052,-0.0078586419225797,-0.0054399568816469,0.003617327
98,0.0023088074955366,-0.0069472846874319,-0.0045655197430737,0.009570967262341665
99,0.0053822521564454,0.0007460639601556,0.0017868407017308,0.007287425
100,-3.763820277600041e-05,-0.0016351692835295,0.0038955410412104,0.004009922126462862
101,-0.001521409752299,-0.0002914820926084,0.0016802049909199,0.009707660615857282
102,-0.003012602051119,0.001049165293027,-0.0020260744160149,0.00999487069719752
103,0.0014809053382296,0.0033965993378407,-0.0003784627921056,0.016506593199120637
