,Date,Macro_Variable,Forecast_infl_rate,Actual_infl_rate,Lower_95_CI,Upper_95_CI,Within_95_CI
0,1997-02-01,cons_conf,0.003110086141863316,0.0014450867052022,-0.0024210238617440186,0.00864119614547065,True
1,1997-03-01,cons_conf,0.003093722466382716,0.0014430014430015,-0.0024392900379539566,0.008626734970719389,True
2,1997-04-01,cons_conf,0.005361930249729885,0.0043227665706051,-0.00016463259406726116,0.010888493093527032,True
3,1997-05-01,cons_conf,0.0030304474451573376,0.0043041606886655,-0.0024414005986666326,0.008502295488981307,True
4,1997-06-01,cons_conf,0.0008241576263968227,0.0014285714285713,-0.004636908249421872,0.006285223502215517,True
5,1997-07-01,cons_conf,-0.0038552813648891748,-0.0014265335235377,-0.009316303095078107,0.0016057403652997562,True
6,1997-08-01,cons_conf,0.004619183504838873,0.0042857142857142,-0.0008545193153755145,0.010092886325053261,True
7,1997-09-01,cons_conf,0.0038583889937504195,0.0028449502133713,-0.0016067763252051673,0.009323554312706006,True
8,1997-10-01,cons_conf,0.0018210798197971238,0.0014184397163119,-0.0036452830292847153,0.007287442668878963,True
9,1997-11-01,cons_conf,0.0018431598730276116,0.0,-0.0036187232658804417,0.007305043011935665,True
10,1997-12-01,cons_conf,0.0022844230195209897,0.0014164305949009,-0.0031857560917200427,0.007754602130762022,True
11,1998-01-01,cons_conf,-0.0021078623858275776,-0.0042432814710041,-0.007534916482457619,0.0033191917108024637,True
12,1998-02-01,cons_conf,0.0008108196437724294,0.0028409090909089,-0.004602582990109425,0.006224222277654284,True
13,1998-03-01,cons_conf,0.001382846717348468,0.0028328611898016,-0.004042827661915101,0.0068085210966120375,True
14,1998-04-01,cons_conf,0.004307305460135365,0.0056497175141243,-0.0011248104823301632,0.009739421402600892,True
15,1998-05-01,cons_conf,0.002588264108951744,0.0042134831460673,-0.002793520890001955,0.007970049107905443,True
16,1998-06-01,cons_conf,0.00189906874257574,-0.0013986013986013,-0.003484015020723117,0.007282152505874597,True
17,1998-07-01,cons_conf,-0.0012124766641599459,-0.0028011204481792,-0.006584644750761204,0.004159691422441311,True
18,1998-08-01,cons_conf,0.0035606953394733297,0.002808988764045,-0.001819110925904345,0.008940501604851004,True
19,1998-09-01,cons_conf,0.0028362131748146174,0.0042016806722688,-0.0025257139732971614,0.008198140322926397,True
20,1998-10-01,cons_conf,0.0013990515255799746,0.0,-0.003958345433984672,0.0067564484851446215,True
21,1998-11-01,cons_conf,0.0009171552678735352,0.0013947001394698,-0.004445797192025822,0.006280107727772892,True
22,1998-12-01,cons_conf,0.0002447230653989188,0.0027855153203342,-0.005094216848448485,0.005583662979246322,True
23,1999-01-01,cons_conf,-0.0025088120547560972,-0.0027777777777777,-0.0078649222805291,0.0028472981710169045,True
24,1999-02-01,cons_conf,0.0011230530254257944,0.0013927576601673,-0.004161369150454525,0.006407475201306115,True
25,1999-03-01,cons_conf,0.0028857671744516337,0.0055632823365783,-0.0023848834831185087,0.008156417832021777,True
26,1999-04-01,cons_conf,0.005180956569007363,0.0041493775933609,-0.00011225592528454724,0.010474169063299274,True
27,1999-05-01,cons_conf,0.0019627234863367708,0.0027548209366392,-0.0033295752027567346,0.007255022175430276,True
28,1999-06-01,cons_conf,-0.0012341763055723123,-0.0013736263736261,-0.006510680703560426,0.004042328092415801,True
29,1999-07-01,cons_conf,-0.002375439064829255,-0.0041265474552957,-0.007650574526285495,0.002899696396626985,True
30,1999-08-01,cons_conf,0.0014101023338310478,0.0027624309392262,-0.0038687988150081717,0.006689003482670267,True
31,1999-09-01,cons_conf,0.0030867897070071676,0.0027548209366392,-0.002158600878188203,0.008332180292202538,True
32,1999-10-01,cons_conf,-0.00042777242465036856,0.0,-0.005621774187172718,0.004766229337871981,True
33,1999-11-01,cons_conf,0.0007563529856373964,0.0013736263736265,-0.004431408548464641,0.005944114519739434,True
34,1999-12-01,cons_conf,0.001514906928760474,0.0027434842249653,-0.0036678739546407687,0.006697687812161716,True
35,2000-01-01,cons_conf,-0.003124432723445863,-0.0068399452804377,-0.008307839604704303,0.002058974157812577,True
36,2000-02-01,cons_conf,0.0004566623538555985,0.0027548209366392,-0.004771095332500823,0.00568442004021202,True
37,2000-03-01,cons_conf,0.004359711257845433,0.0027472527472529,-0.0007431909213204187,0.009462613437011285,True
38,2000-04-01,cons_conf,0.003677564728644954,0.0041095890410955,-0.001413084297102019,0.008768213754391928,True
39,2000-05-01,cons_conf,0.0005918587212662557,0.0027285129604368,-0.00355332339778812,0.004737040840320631,True
40,2000-06-01,cons_conf,-0.0002908272024136306,0.0013605442176867,-0.004417897589108749,0.003836243184281488,True
41,2000-07-01,cons_conf,-0.004234011137245764,-0.0040760869565217,-0.008369979194727567,-9.804307976396098e-05,True
42,2000-08-01,cons_conf,0.002373534513863378,0.0,-0.0017567746650110176,0.006503843692737774,True
43,2000-09-01,cons_conf,0.001524003602342271,0.0068212824010913,-0.002587754679967607,0.005635761884652149,False
44,2000-10-01,cons_conf,0.00019092580720518875,0.0,-0.003967419397959682,0.00434927101237006,True
45,2000-11-01,cons_conf,0.001360371447813643,0.0027100271002711,-0.0027978141532276806,0.005518557048854966,True
46,2000-12-01,cons_conf,0.0010453585595329154,0.0,-0.003115692732963483,0.005206409852029314,True
47,2001-01-01,cons_conf,-0.004242805347081158,-0.0067567567567567,-0.008407259113953913,-7.835158020840383e-05,True
48,2001-02-01,cons_conf,2.264093439957853e-05,0.0027210884353741,-0.004063461571117023,0.00410874343991618,True
