,Date,Forecast_infl_rate,Actual_infl_rate,Lower_95_FI,Upper_95_FI,Within_95_FI
0,1997-02-01,0.0031096020621186223,0.0014450867052022,-0.0023958850391186132,0.008615089163355858,True
1,1997-03-01,0.0030951151859839794,0.0014430014430015,-0.0024124123475775566,0.008602642719545516,True
2,1997-04-01,0.005361416379050222,0.0043227665706051,-0.00013950402152933684,0.010862336779629781,True
3,1997-05-01,0.0030514550007543053,0.0043041606886655,-0.002396672132126217,0.008499582133634827,True
4,1997-06-01,0.0008320797656754999,0.0014285714285713,-0.004603757971612964,0.0062679175029639635,True
5,1997-07-01,-0.0038552449017868595,-0.0014265335235377,-0.009290925328584491,0.0015804355250107717,True
6,1997-08-01,0.004637083620642297,0.0042857142857142,-0.0008114490141625614,0.010085616255447155,True
7,1997-09-01,0.003837285779207612,0.0028449502133713,-0.0016027415562349023,0.009277313114650125,True
8,1997-10-01,0.0018295435583880447,0.0014184397163119,-0.0036114788392599233,0.007270565956036012,True
9,1997-11-01,0.0018982628085551763,0.0,-0.0035391585316915013,0.007335684148801854,True
10,1997-12-01,0.002333709192457586,0.0014164305949009,-0.0031116891875859042,0.0077791075725010764,True
11,1998-01-01,-0.002164587362392531,-0.0042432814710041,-0.007567164500809892,0.0032379897760248305,True
12,1998-02-01,0.0007015810002288497,0.0028409090909089,-0.00468914318863343,0.006092305189091129,True
13,1998-03-01,0.001237261967484236,0.0028328611898016,-0.0041677863414449155,0.006642310276413387,True
14,1998-04-01,0.004162984289015793,0.0056497175141243,-0.0012495193354797058,0.009575487913511291,True
15,1998-05-01,0.00252397898855745,0.0042134831460673,-0.00283489065303692,0.007882848630151821,True
16,1998-06-01,0.0018728764189858346,-0.0013986013986013,-0.0034867957833094087,0.007232548621281078,True
17,1998-07-01,-0.0012127549333283258,-0.0028011204481792,-0.006559995722879698,0.004134485856223046,True
18,1998-08-01,0.0035569497816331152,0.002808988764045,-0.0017979019323465864,0.008911801495612817,True
19,1998-09-01,0.002790996239463971,0.0042016806722688,-0.002546545874338413,0.008128538353266355,True
20,1998-10-01,0.0012835322460651717,0.0,-0.004051088412714182,0.006618152904844526,True
21,1998-11-01,0.0008333383771570355,0.0013947001394698,-0.004505743854145778,0.006172420608459848,True
22,1998-12-01,0.0001295747726383922,0.0027855153203342,-0.005187366171869406,0.00544651571714619,True
23,1999-01-01,-0.002594542222978947,-0.0027777777777777,-0.007930002094923526,0.002740917648965631,True
24,1999-02-01,0.0010947901330331964,0.0013927576601673,-0.004172574520081889,0.006362154786148282,True
25,1999-03-01,0.0029840573324835143,0.0055632823365783,-0.0022714394046757023,0.00823955406964273,True
26,1999-04-01,0.0053834316184047624,0.0041493775933609,0.00010682085131528442,0.01066004238549424,True
27,1999-05-01,0.002305548901162486,0.0027548209366392,-0.00297258636369522,0.007583684166020192,True
28,1999-06-01,-0.0007843728353047934,-0.0013736263736261,-0.006047681656668978,0.004478935986059391,True
29,1999-07-01,-0.0018716301515240739,-0.0041265474552957,-0.0071339645561948935,0.003390704253146746,True
30,1999-08-01,0.0020337897097838613,0.0027624309392262,-0.003238024581113055,0.007305604000680778,True
31,1999-09-01,0.003574078173779386,0.0027548209366392,-0.0016587796241791263,0.008806935971737899,True
32,1999-10-01,6.345826551976651e-05,0.0,-0.0051218033323854936,0.005248719863425027,True
33,1999-11-01,0.0011509052033381209,0.0013736263736265,-0.0040276809295040975,0.006329491336180338,True
34,1999-12-01,0.0018262692269303677,0.0027434842249653,-0.003346816515763895,0.006999354969624631,True
35,2000-01-01,-0.0028906280218708724,-0.0068399452804377,-0.008061575014231017,0.002280318970489272,True
36,2000-02-01,0.000679104669056089,0.0027548209366392,-0.004542055672154418,0.005900265010266596,True
37,2000-03-01,0.004488180913054373,0.0027472527472529,-0.0005994986552242615,0.009575860481333007,True
38,2000-04-01,0.0038101275927148533,0.0041095890410955,-0.0012696093227397127,0.008889864508169419,True
39,2000-05-01,0.0005998849495853957,0.0027285129604368,-0.003526144522981673,0.004725914422152464,True
40,2000-06-01,-0.00030501854671807034,0.0013605442176867,-0.004413353594105138,0.0038033165006689973,True
41,2000-07-01,-0.004249842789863098,-0.0040760869565217,-0.008367539287873618,-0.00013214629185257735,True
42,2000-08-01,0.0023565647497548695,0.0,-0.001756174301566959,0.006469303801076698,True
43,2000-09-01,0.0014953708536947477,0.0068212824010913,-0.002601175879267068,0.005591917586656564,False
44,2000-10-01,0.00015084490328607768,0.0,-0.003999610930062382,0.004301300736634537,True
45,2000-11-01,0.0012979848443726003,0.0027100271002711,-0.002851343538336004,0.005447313227081205,True
46,2000-12-01,0.0009729581679942092,0.0,-0.003177353550003555,0.005123269885991973,True
47,2001-01-01,-0.004316047516564423,-0.0067567567567567,-0.00846793246735779,-0.0001641625657710557,True
48,2001-02-01,1.326327507723303e-05,0.0027210884353741,-0.0040539464209262,0.004080472971080666,True
49,2001-03-01,0.003525566281214462,0.0027137042062415,-0.0005165382916955436,0.007567670854124468,True
50,2001-04-01,0.0024607951031109755,0.006765899864682,-0.0015815665269973463,0.006503156733219297,False
51,2001-05-01,0.0009194132083749657,0.0067204301075269,-0.0031849494547351483,0.00502377587148508,False
52,2001-06-01,0.0018249188182462416,0.0013351134846462,-0.0023965329336347596,0.006046370570127243,True
53,2001-07-01,-0.0055584093262585395,-0.0066666666666667,-0.009757212084253132,-0.0013596065682639474,True
54,2001-08-01,0.0012587294367046474,0.0040268456375835,-0.002888377596953754,0.005405836470363049,True
